species,taxon,studytype,temporal.repl,spatial.repl,id.repl,traitclass,traitname,ntraits,fit.comp,nfit.measures,fitness.measure,beta,se.beta,s,se.s,N,sex.or.group,authors,year,journal,vol:p-p,id.study,
Aquarius remigis,invert,C,2,1,2,MO,Thorax Length,8,M,2,Annual average # mates/day,-0.036,NA,0.054,NA,214,M,"Preziosi, R. F. and D. J. Fairbairn",1996,JEB,9:317-336,dab01,
Aquarius remigis,invert,C,2,1,2,MO,Abdomen Length,8,M,2,Annual average # mates/day,-0.004,NA,-0.006,NA,214,M,"Preziosi, R. F. and D. J. Fairbairn",1996,JEB,9:317-336,dab01,
Aquarius remigis,invert,C,2,1,2,MO,Genital Length,8,M,2,Annual average # mates/day,0.354,NA,0.308,NA,214,M,"Preziosi, R. F. and D. J. Fairbairn",1996,JEB,9:317-336,dab01,
Aquarius remigis,invert,C,2,1,2,MO,Hind Femoral Length,8,M,2,Annual average # mates/day,0.093,NA,0.026,NA,214,M,"Preziosi, R. F. and D. J. Fairbairn",1996,JEB,9:317-336,dab01,
Aquarius remigis,invert,C,2,1,2,MO,Midfemoral Length,8,M,2,Annual average # mates/day,-0.184,NA,-0.059,NA,214,M,"Preziosi, R. F. and D. J. Fairbairn",1996,JEB,9:317-336,dab01,
Aquarius remigis,invert,C,2,1,2,MO,Forefemoral Length,8,M,2,Annual average # mates/day,-0.029,NA,-0.013,NA,214,M,"Preziosi, R. F. and D. J. Fairbairn",1996,JEB,9:317-336,dab01,
Aquarius remigis,invert,C,2,1,2,MO,Forefemoral Width,8,M,2,Annual average # mates/day,0.028,NA,-0.024,NA,214,M,"Preziosi, R. F. and D. J. Fairbairn",1996,JEB,9:317-336,dab01,
Parus montanus,vert,C,2,1,1,MO,Tarsus Length,1,S,1,Survival through dispersal stage,NA,NA,0.716,NA,172,O: Juveniles,"Thessing, A. and J. Ekman",1994,JEB,7:713-726,dab03,
Parus major,vert,L,1,1,1,PC,Size: indexed as 1st PC from morphological data,6,F,1,Number of young recruited  into local breeding population,0.06,NA,NA,NA,255,M: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Tarsus length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.36,NA,NA,NA,255,M: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Bill length (size corrected),6,F,1,Number of young recruited  into local breeding population,-0.24,NA,NA,NA,255,M: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Bill depth (size corrected),6,F,1,Number of young recruited  into local breeding population,-0.03,NA,NA,NA,255,M: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Wing length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.17,NA,NA,NA,255,M: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Length of 1st primary (size corrected),6,F,1,Number of young recruited  into local breeding population,0.09,NA,NA,NA,255,M: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Tail length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.17,NA,NA,NA,255,M: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,PC,Size: indexed as 1st PC from morphological data,6,F,1,Number of young recruited  into local breeding population,0.12,NA,NA,NA,255,F: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Tarsus length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.28,NA,NA,NA,255,F: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Bill length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.14,NA,NA,NA,255,F: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Bill depth (size corrected),6,F,1,Number of young recruited  into local breeding population,0.32,NA,NA,NA,255,F: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Wing length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.05,NA,NA,NA,255,F: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Length of 1st primary (size corrected),6,F,1,Number of young recruited  into local breeding population,-0.4,NA,NA,NA,255,F: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Tail length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.17,NA,NA,NA,255,F: young,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,PC,Size: indexed as 1st PC from morphological data,6,F,1,Number of young recruited  into local breeding population,0.31,NA,NA,NA,193,M: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Tarsus length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.15,NA,NA,NA,193,M: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Bill length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.14,NA,NA,NA,193,M: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Bill depth (size corrected),6,F,1,Number of young recruited  into local breeding population,0.13,NA,NA,NA,193,M: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Wing length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.46,NA,NA,NA,193,M: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Length of 1st primary (size corrected),6,F,1,Number of young recruited  into local breeding population,-0.24,NA,NA,NA,193,M: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Tail length (size corrected),6,F,1,Number of young recruited  into local breeding population,-0.05,NA,NA,NA,193,M: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,PC,Size: indexed as 1st PC from morphological data,6,F,1,Number of young recruited  into local breeding population,0.25,NA,NA,NA,126,F: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Tarsus length (size corrected),6,F,1,Number of young recruited  into local breeding population,-0.38,NA,NA,NA,126,F: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Bill length (size corrected),6,F,1,Number of young recruited  into local breeding population,-0.6,NA,NA,NA,126,F: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Bill depth (size corrected),6,F,1,Number of young recruited  into local breeding population,-0.1,NA,NA,NA,126,F: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Wing length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.41,NA,NA,NA,126,F: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Length of 1st primary (size corrected),6,F,1,Number of young recruited  into local breeding population,-0.26,NA,NA,NA,126,F: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Parus major,vert,L,1,1,1,MO,Tail length (size corrected),6,F,1,Number of young recruited  into local breeding population,0.61,NA,NA,NA,126,F: old,"Bjorklund, M. and M. Linden",1993,JEB,6:397-415,dab04,
Bufo bufo,vert,C,1,1,1,MO,Body Length,4,M,1,Mating Success (observed spawning),NA,NA,0.43,NA,51,M,"Hoglund, J. and L. Saterberg",1989,JEB,2:367-372,dab09,
Bufo bufo,vert,C,1,1,1,MO,Forearm Length,4,M,1,Mating Success (observed spawning),NA,NA,-0.09,NA,51,M,"Hoglund, J. and L. Saterberg",1989,JEB,2:367-372,dab09,
Bufo bufo,vert,C,1,1,1,MO,Thumbpad Width,4,M,1,Mating Success (observed spawning),NA,NA,0.49,NA,51,M,"Hoglund, J. and L. Saterberg",1989,JEB,2:367-372,dab09,
Bufo bufo,vert,C,1,1,1,MO,Body mass,4,M,1,Mating Success (observed spawning),NA,NA,-0.39,NA,51,M,"Hoglund, J. and L. Saterberg",1989,JEB,2:367-372,dab09,
Brassica nigra,plant,L,1,1,1,MO,Flower Size,5,F,1,Life Time Seed Production,-0.01,0.05,NA,NA,42,A,"Conner, J. K. and S. Rush",1997,JEB,10:327-335,dab11,
Brassica nigra,plant,L,1,1,1,MO,Stigma Exsertion,5,F,1,Life Time Seed Production,0.09,0.05,NA,NA,42,A,"Conner, J. K. and S. Rush",1997,JEB,10:327-335,dab11,
Brassica nigra,plant,L,1,1,1,MO,Ovules per Flower,5,F,1,Life Time Seed Production,0.05,0.05,NA,NA,42,A,"Conner, J. K. and S. Rush",1997,JEB,10:327-335,dab11,
Brassica nigra,plant,L,1,1,1,MO,Flower Number,5,F,1,Life Time Seed Production,0.75,0.05,NA,NA,42,A,"Conner, J. K. and S. Rush",1997,JEB,10:327-335,dab11,
Brassica nigra,plant,L,1,1,1,LH,Flowering Time,5,F,1,Life Time Seed Production,-0.16,0.05,NA,NA,42,A,"Conner, J. K. and S. Rush",1997,JEB,10:327-335,dab11,
Agelaius phoeniceus,vert,L,6,1,1,MO,Male SY Wing length,8,S,1,Survival,NA,NA,0.36,NA,329,A,Weatherhead and Clark,1994,Evolution,48:1071-1079,DABX,
Agelaius phoeniceus,vert,L,6,1,1,MO,Female SY Wing Length,8,S,1,Survival,NA,NA,0.05,NA,112,A,Weatherhead and Clark,1994,Evolution,48:1071-1079,DABX,
Agelaius phoeniceus,vert,L,6,1,1,MO,Male ASY Wing Length,8,S,1,Survival,NA,NA,0.464,NA,160,A,Weatherhead and Clark,1994,Evolution,48:1071-1079,DABX,
Agelaius phoeniceus,vert,L,6,1,1,MO,Female ASY Wing Length,8,S,1,Survival,NA,NA,-0.158,NA,109,A,Weatherhead and Clark,1994,Evolution,48:1071-1079,DABX,
Agelaius phoeniceus,vert,L,6,1,1,MO,Male SY Body Size,8,S,1,Survival,NA,NA,-0.034,NA,274,A,Weatherhead and Clark,1994,Evolution,48:1071-1079,DABX,
Agelaius phoeniceus,vert,L,6,1,1,MO,Female SY Body Size,8,S,1,Survival,NA,NA,0.214,NA,44,A,Weatherhead and Clark,1994,Evolution,48:1071-1079,DABX,
Agelaius phoeniceus,vert,L,6,1,1,MO,Male ASY Body Size,8,S,1,Survival,NA,NA,0.154,NA,149,A,Weatherhead and Clark,1994,Evolution,48:1071-1079,DABX,
Agelaius phoeniceus,vert,L,6,1,1,MO,Female ASY Body Size,8,S,1,Survival,NA,NA,0.173,NA,93,A,Weatherhead and Clark,1994,Evolution,48:1071-1079,DABX,
Tolumnia variegata,plant,L,1,1,1,LH,Flowering Phenology,2,F,1,Fruit set,NA,NA,0.3487,NA,508,A,Sabat and Ackerman,1996,Am. J. Botany,83:1181-1186,DABY,
Tolumnia variegata,plant,L,1,1,1,MO,Floral Dispay,2,F,1,Fruit Set,NA,NA,0.069,NA,508,A,Sabat and Ackerman,1996,Am. J. Botany,83:1181-1186,DABY,
Mimulus guttatus,plant,L,2,2,1,LH,Date of first flower,6,F,1,Seed Number,-0.314,NA,NA,NA,186,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,1,MO,Internode length,6,F,1,Seed Number,0.408,NA,NA,NA,184,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,1,MO,Corolla length,6,F,1,Seed Number,0.471,NA,NA,NA,183,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,1,MO,Flower width,6,F,1,Seed Number,0.52,NA,NA,NA,182,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,1,MO,Stigma-anther seperation,6,F,1,Seed Number,0.26,NA,NA,NA,170,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,2,LH,Date of first flower,6,F,1,Fruit Number,-0.644,NA,NA,NA,109,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,2,MO,Leaf length,6,F,1,Fruit Number,-0.039,NA,NA,NA,82,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,2,MO,Internode length,6,F,1,Fruit Number,0.065,NA,NA,NA,107,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,2,MO,Corolla length,6,F,1,Fruit Number,0.664,NA,NA,NA,106,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,2,MO,Flower width,6,F,1,Fruit Number,1.088,NA,NA,NA,102,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,2,MO,Stigma-anther seperation,6,F,1,Fruit Number,-0.179,NA,NA,NA,105,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,3,LH,Date of first flower,6,F,1,Seed Number,-0.289,NA,NA,NA,134,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,3,MO,Internode length,6,F,1,Seed Number,0.495,NA,NA,NA,134,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,3,MO,Corolla length,6,F,1,Seed Number,1.353,NA,NA,NA,127,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,3,MO,Flower width,6,F,1,Seed Number,1.513,NA,NA,NA,126,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,3,MO,Stigma-anther seperation,6,F,1,Seed Number,0.059,NA,NA,NA,122,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,4,LH,Date of first flower,6,F,1,Seed Number,-0.609,NA,NA,NA,176,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,4,MO,Leaf length,6,F,1,Seed Number,1.197,NA,NA,NA,176,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,4,MO,Internode length,6,F,1,Seed Number,0.443,NA,NA,NA,176,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,4,MO,Corolla length,6,F,1,Seed Number,0.961,NA,NA,NA,173,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,4,MO,Flower width,6,F,1,Seed Number,1.389,NA,NA,NA,169,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Mimulus guttatus,plant,L,2,2,4,MO,Stigma-anther seperation,6,F,1,Seed Number,0.197,NA,NA,NA,172,A,Willis,1996,Evolution,50:1501-1511,DABZ,
Impatiens capensis,plant,L,1,1,1,LH,seed weight,5,O,1,weight,0.015,NA,0.13,NA,450,A,Mitchell-Olds & Bergelson,1990,Genetics,124: 417-421,GWG01,
Impatiens capensis,plant,L,1,1,1,LH,germination date,5,O,1,weight,-0.053,NA,-0.36,NA,450,A,Mitchell-Olds & Bergelson,1990,Genetics,124: 417-421,GWG01,
Impatiens capensis,plant,L,1,1,1,LH,June size,5,O,1,weight,0.032,NA,0.53,NA,450,A,Mitchell-Olds & Bergelson,1990,Genetics,124: 417-421,GWG01,
Impatiens capensis,plant,L,1,1,1,LH,early growth rate,5,O,1,weight,0.404,NA,0.73,NA,450,A,Mitchell-Olds & Bergelson,1990,Genetics,124: 417-421,GWG01,
Impatiens capensis,plant,L,1,1,1,LH,late growth rate,5,O,1,weight,0.311,NA,0.74,NA,450,A,Mitchell-Olds & Bergelson,1990,Genetics,124: 417-421,GWG01,
Impatiens pallida,plant,L,1,7,1,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.71,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.17,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,height  of porch petals,3,M,2,pollen produced,0.25,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,height  of porch petals,3,M,2,pollen produced,0.02,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,displacement of roof from floor,3,M,2,pollen produced,0.4,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,displacement of roof from floor,3,M,2,pollen produced,-0.14,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.17,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.17,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,height  of porch petals,3,M,2,pollen produced,-0.06,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,height  of porch petals,3,M,2,pollen produced,0.18,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,displacement of roof from floor,3,M,2,pollen produced,0,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,displacement of roof from floor,3,M,2,pollen produced,0.11,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.38,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.13,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,height  of porch petals,3,M,2,pollen produced,0.13,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,height  of porch petals,3,M,2,pollen produced,-0.11,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,displacement of roof from floor,3,M,2,pollen produced,0.18,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,displacement of roof from floor,3,M,2,pollen produced,-0.1,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,4,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.36,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,4,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.54,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,4,MO,height  of porch petals,3,M,2,pollen produced,0.3,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,4,MO,height  of porch petals,3,M,2,pollen produced,-0.2,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,4,MO,displacement of roof from floor,3,M,2,pollen produced,0.09,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,4,MO,displacement of roof from floor,3,M,2,pollen produced,-0.24,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,5,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.32,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,5,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.39,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,5,MO,height  of porch petals,3,M,2,pollen produced,0,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,5,MO,height  of porch petals,3,M,2,pollen produced,-0.23,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,5,MO,displacement of roof from floor,3,M,2,pollen produced,-0.12,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,5,MO,displacement of roof from floor,3,M,2,pollen produced,0.42,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,6,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.35,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,6,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.68,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,6,MO,height  of porch petals,3,M,2,pollen produced,-0.09,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,6,MO,height  of porch petals,3,M,2,pollen produced,-0.13,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,6,MO,displacement of roof from floor,3,M,2,pollen produced,-0.04,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,6,MO,displacement of roof from floor,3,M,2,pollen produced,0.06,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,7,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.87,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,7,MO,mouth of vestibule (flower),3,M,2,pollen produced,0.41,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,7,MO,height  of porch petals,3,M,2,pollen produced,-0.2,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,7,MO,height  of porch petals,3,M,2,pollen produced,0.21,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,7,MO,displacement of roof from floor,3,M,2,pollen produced,0.15,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,7,MO,displacement of roof from floor,3,M,2,pollen produced,0.32,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,mouth of vestibule (flower),3,M,2,pollen deposited,0.28,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,mouth of vestibule (flower),3,M,2,pollen deposited,-0.16,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,height  of porch petals,3,M,2,pollen deposited,0.01,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,height  of porch petals,3,M,2,pollen deposited,-0.16,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,displacement of roof from floor,3,M,2,pollen deposited,0.47,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,1,MO,displacement of roof from floor,3,M,2,pollen deposited,-0.22,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,mouth of vestibule (flower),3,M,2,pollen deposited,0.01,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,mouth of vestibule (flower),3,M,2,pollen deposited,0.04,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,height  of porch petals,3,M,2,pollen deposited,-0.01,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,height  of porch petals,3,M,2,pollen deposited,0.03,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,displacement of roof from floor,3,M,2,pollen deposited,0.05,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,2,MO,displacement of roof from floor,3,M,2,pollen deposited,0.05,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,mouth of vestibule (flower),3,M,2,pollen deposited,0.26,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,mouth of vestibule (flower),3,M,2,pollen deposited,-0.26,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,height  of porch petals,3,M,2,pollen deposited,0.17,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
Impatiens pallida,plant,L,1,7,3,MO,height  of porch petals,3,M,2,pollen deposited,-0.17,NA,NA,NA,NA,O,Wilson,1995,Biol. J. Linn. Soc.,55: 355-383,GWG02,
